tweet,label,target_id
"serap sue ccb to publish properties of nigeria govnors, presidents since 1999",anger,1
ghana parliament: campaigners wan ghanaians to march against lawmakers,anger,1
islamic state militants rape and turn maryam to slave,anger,1
breaking!!! di notre-dame de paris di 850-year-old french gothic cathedral dey on fire. we go give you updates as e dey happen.,anger,1
fire destroy 47 shops for maiduguri gsm market,anger,1
"""you dey try tell me say thread don finish na why blue away jersey no dey again? na me you dey bobo wit dat lamba?""",anger,1
el-zakzaky dey misbehave for india - fg,anger,1
zamfara state: nigeria goment don ban mining for di state,anger,1
nigeria carry last for jollof competition as ghana win,anger,1
brazil vs senegal: neymar fail to win for im 100th cap,anger,1
atiku tok poverty and oda tins wey dey worry di kontri for im independence day speech.,anger,1
fire outbreak for balogun market don cause panic.,anger,1
kano governorship election: police arrest man wit 720 cutlasses,anger,1
roma admin dey road right now dey go spal for our away match if you see am for road just holla!,anger,1
indonesia election : more than 270 pipo don die sake of vote counting,anger,1
55' chaaaaaaaaaaai! kolarov fire freekick chop bar!! 0âƒ£-0âƒ£,anger,1
hayzzzz! wey you? carry your mata go give  no give us bad luck join di one wey dey worry us...,anger,1
" napoli we dey enjoy beta possession and we don near post like 3 times but we still neva shoot ball put for target. anyhow yagayaga, dat goal dey com soon sha.",anger,1
bar dey jealous net today. we sef no undastand,anger,1
"efcc say nigeria 'issa goal' singer afeez fashola ""naira marley"" dey dia custody and dem arrest am ontop yahoo-yahoo mata",anger,1
why be say goment dey struggle to meet dem target for tax for nigeria?,anger,1
paul kagame: oyibo get 'human right superiority complex',anger,1
see 10 popular pipo wey eminem don get gbege wit 'diss tracks',anger,1
why dis blind pipo dey campaign to stop some 'proverbs',anger,1
"sokoto ---inconclusive adamawa -inconclusive plateau --inconclusive imo -------dem tear result sheet rivers ---till further notice all di latest ontop saturday govnorship election for nigeria, e dey hia",anger,1
evangelist reinhard bonnke don die,anger,1
"kano police parade suspected gay man, receive 32 oda cases of sexual offences in 3 weeks",anger,1
smokers weda past or present dey 'live in more pain',anger,1
"buhari para as boko haram kill 65 pipo, attack mourners for north-east",anger,1
daniel sturridge say im ready to pay n11 million or 'anytin' as ransom for im dog wey dem tiff,anger,1
facebook marriage' for kano provoke islamic police to declare couple' wanted,anger,1
ghana vs tunisia: black stars don crash out of 2019 afcon,anger,1
"supreme court troway atiku, pdp request to check inec server",anger,1
half-time own goal wey fazio score na hin still separate us for hia. second half go beta...,anger,1
update : how school fire kill many pikins for dis w/africa kontri.,anger,1
heavy rains dey open graves for kano cemeteries,anger,1
kano road accident wey kill 19 pipo dey avoidable - frsc,anger,1
25% of young pipo no get one single friend - new research,anger,1
corruption police  win case to send former permanent secretary clement onubuogu illoh to five years prison sentence,anger,1
coza: can deny solidarity visit to pastor biodun fatoyinbo,anger,1
basketball legend kobe bryant don die for helicopter crash - us media tori  rip legend of lakers rest in peace,anger,1
make we boys dem calm down and cool dem game. empoli go chop goals today.,anger,1
"ghana govment den telco's face over communication service tax deductions, data eiry",anger,1
di workers dey demand beta working conditions and say make goment inaugurate di board of nigeria civil aviation authority plus oda tins.,anger,1
why i wan continue di business - chairmo of kano 'torture houses',anger,1
: unilag don shutdown senior staff club â€œcold roomâ€ù warn say any oda lecture of di school wey face show full video go chop suspension. full tori dey hia,anger,1
"naija pipo, follow tok you own... why president  no give speech as in do oath to start im second term? :",anger,1
maritime workers union of nigeria rivers state chapter don begin three day warning strike to protest di plenti sea pirates attacks wey dey happun along waterways for di state.,anger,1
lagos island building collapse: authorities confam say dem don rescue over 40 pipo,anger,1
wetin you think say be liverpool biggest problem? some fans dey blame dia goalkeeper adrian for dis defeat.,anger,1
musiliu obanikoro collect n1.2bn cash from me - efcc witness,anger,1
gridco say excess power supply cause nationwide dumsor,anger,1
"di musician, 72, lose im voice for di middle of im set for auckland's mount smart stadium for sunday.",anger,1
dis our back na yawa!,anger,1
chris hughton : brighton don sack dia manager afta dem carry 17th for premier league,anger,1
heavy rains dey open graves for kano cemeteries,anger,1
trump yab beto o'rourke say im 'quit like dog',anger,1
woman use razor tear her belle to born her pikin,anger,1
musician wey yab kano govnor for song don get two years jail sentence,anger,1
thread dis na grace. one year ago she bin dey trapped for one brothel (place wia pipo dey go pay for se wia one organised network of pimps and madam dem wen don traffic plenty african women go india force her to do sex work.,anger,1
copa america 2019: fans yab lionel messi as argentina lose 0-2 to colombia,anger,1
na lie say super falcons players no wan comot hotel for france - media officer,anger,1
protest: fg knack sowore with treason charges,anger,1
jose antonio reyes: former arsenal winger don die at age of 35,anger,1
watch match live for hia. na dia last home match for dis season be dis... !,anger,1
"kano governorship tribunal: inec: na apc candidate gov. abdullahi ganduje win for kano. pdp: haba na ojoro, na our candidate abba yusuf win, abeg court judge di case. tribunal: october 2 na judgement day.",anger,1
"ontop minimum wage mata, we neva increase corpers allowee - nysc",anger,1
dem shoot army chief ontop coup attempt for,anger,1
: unilag don suspend dr boniface from academic work see di full tori hia  dr. boniface name begin trend for nigeria social media afta di /bbc pidgin video show am dey tok about cold room eerience for university of lagos,anger,1
fatoyinbo still be suspect for court' - dakolo lawyer,anger,1
iran target us troops with ballistic missiles.,anger,1
"from di tori of man wey rob bank begin spray di money for air to bbnaija 2019 engagement tori, dis na we new episode of wetin trending. which story totori you pass for inside?",anger,1
even us hia. fifa do us strong thing.,anger,1
iran say no be intention dem use shoot down ukrainian jetliner - see how world pipo including uk prime minster take react now iranian protesters tanda for tehran dey chant.,anger,1
"too don follow confirm di number 3 case of for lagos, nigeria",anger,1
see di mcdonald oga wey dem sack for befriending im worker,anger,1
nigerian senate tell federal goment to declare state of emergency for federal roads,anger,1
buhari campaigner para as eu final report fault nigeria 2019 election,anger,1
"anoda woman dem murder, pour acid shock port harcourt residents",anger,1
"yasuke, di first foreign-born man to become samurai warrior.",anger,1
coronavirus: nigeria don confam di first case of covid-19 disease for lagos alreadi doctors federal ministry of health don put di patient for separate ward alias quarantine. click hia for latest ://t.co/cxrxclw72s,anger,1
norwegian refugee council say world don turn deaf to cameroon crisis,anger,1
pastor biodun fatoyinbo bone panel we dey investigate rape accuse,anger,1
